Afornecedo,Designação Fatura,Conta,Nome da co,Doc  nome ,N  contrib,Doc  inici,Doc  nome1,Elegível?
ALVES BANDEIRA & CA S.A.,Gasoleo Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
M. J. VENDEIRO S.A.,Gasolina Lig Pass,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,502964014,PT,Compras OBS,0
"RDUZ GESTÃO GLOBAL DE RESÍDUOS, S.A.",Serviço Gestão Resíduos (Aluguer/Recolha/Tratamento),6268113.0,Resíduos MN Tx Normal,V/ Factura S,507225740,PT,Compras OBS,1
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"NOS COMUNICAÇÕES, SA.",Comunicação Telefone -  Iva Dedutivel,6262213.0,Internet MN Tx Normal,V/ Factura S,502604751,PT,Compras OBS,0
"ANTONIO PINHEIRO DIAS CURVAO, LDA.",Gasoleo Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,503883387,PT,Compras OBS,0
M. J. VENDEIRO S.A.,Gasolina Lig Pass,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,502964014,PT,Compras OBS,0
"ANTONIO PINHEIRO DIAS CURVAO, LDA.",Gasoleo Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,503883387,PT,Compras OBS,0
"ANTONIO PINHEIRO DIAS CURVAO, LDA.",Gasoleo Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,503883387,PT,Compras OBS,0
"ANTONIO PINHEIRO DIAS CURVAO, LDA.",Gasoleo Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,503883387,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo Lig Merc,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasoleo Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"ANTONIO PINHEIRO DIAS CURVAO, LDA.",Gasoleo Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,503883387,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasoleo Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"GNOTUS-SISTEMAS DE INFORMAÇÃO, LDA.",Avença Contrato de Assistência,6221313.0,Serv Inform MN Tx Normal,V/ Factura S,508668140,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasoleo Lig Mercadorias,62421213.0,Gasóleo L Pass MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo Lig Merc,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,500433402,PT,Compras OBS,0
M. J. VENDEIRO S.A.,Gasolina Lig Pass,62422216.0,Gasolina L Pass MN Não Ded Base,V/ Factura S,502964014,PT,Compras OBS,0
M. J. VENDEIRO S.A.,Gasolina Lig Pass,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,502964014,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"ANTONIO PINHEIRO DIAS CURVAO, LDA.",Gasoleo Lig Mercadorias,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,503883387,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo Lig Merc,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo Lig Merc,62421213.0,Gasóleo L Pass MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"EDUARDO FERNANDES - AUTO, LDA",Conservação e Reparação Eq. basico - IVA ded,62264413.0,Cons Equip. Armazém MN Tx Normal,V/ Factura S,510116752,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo Lig Merc,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"EDUARDO FERNANDES - AUTO, LDA",Conservação e Reparação - Iva ded. - L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Factura S,510116752,PT,Compras OBS,1
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"NOS COMUNICAÇÕES, SA.",Comunicação Telefone -  Iva Dedutivel,6262213.0,Internet MN Tx Normal,V/ Factura S,502604751,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
JAFPLUS LDA,Electricidade - Iva Dedutivel ou Isento,624113.0,Eletricidade MN Tx Normal,V/ Factura S,513497706,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo Lig Merc,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421213.0,Gasóleo L Pass MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo Lig Merc,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ROLAMINHO MAQUINAS E FERRAMENTAS LDA,Ferramentas e utensílios - Iva ded.,6231113.0,Ferra e Utens MN Tx Normal,V/ Factura S,503683787,PT,Compras OBS,0
"MEO - SERVIÇOS DE COMUNICAÇOES E MULTIMEDIA, SA.",Comunicação Telefone -  Iva Dedutivel,6262213.0,Internet MN Tx Normal,V/ Factura S,504615947,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasoleo Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"JOSAR - ETIQUETAS, LDA.",Etiquetas,312213.0,MS MN Tx Normal,V/ Factura,503587990,PT,Compras,0
ALVES BANDEIRA & CA S.A.,Gasoleo Lig Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo Lig Merc,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo Lig Merc,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
"KLAUBER BROTHERS, INC",LACE - 100%CO - REF 730126 XK1C,312134.0,MP OM Isento,V/ Factura,13-5575208,Outros,Compras,0
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421213.0,Gasóleo L Pass MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421213.0,Gasóleo L Pass MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo Lig Merc,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo Lig Merc,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
PAULO SERGIO & FERNANDA LDA - RESTAURANTE RÚSTICO,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Factura S,505984652,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo- Lig Passageiros,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo Lig Merc,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo Lig Merc,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
ALVES BANDEIRA & CA S.A.,Gasóleo Lig Merc,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,500433402,PT,Compras OBS,0
VILCOTEX TEXTEIS UNIPESSOAL LDA,Embalagens,621613.0,Sub Embal MN Tx Normal,V/ Factura,514584696,PT,Compras,0
"ALIVANA-TÊXTEIS, LDA",TSHIRT HOMEM 50%CO ORG 50%CO REC GRS,621613.0,Sub Embal MN Tx Normal,V/ Factura,507738390,PT,Compras,0
"NASTROTEX - INDUSTRIA DE PASSAMANARIAS, LDA",CORDAO ACHATADO 100%CO ORGANICO 10MM,312113.0,MP MN Tx Normal,V/ Factura,505034948,PT,Compras,0
"EDUARDO FERNANDES - AUTO, LDA",Conservação e Reparação - Iva ded. - L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Factura S,510116752,PT,Compras OBS,1
"FREUDENBERG PERFORMANCE MATERIALS SPAIN,SL",ENTRETELA ME 9913C FREUDENBERG,312123.0,MP MC Tx Normal,V/ Factura,B39002316,Outros,Compras,0
"LUIS PIMENTA - ETIQUETAS TEXTEIS, UNIPESSOAL, LDA",ETIQUETA EM NASTRO 65mm*85mm - ref. 810FEN60/3,312213.0,MS MN Tx Normal,V/ Factura,508281865,PT,Compras,0
VGFASTER UNIPESSOAL LDA,TSHIRT SENHORA 100%CO ORG OCS,621113.0,Sub Corte -MN Tx Normal,V/ Factura,514768312,PT,Compras,0
"EDUARDO FERNANDES - AUTO, LDA",Conservação e Reparação - Iva ded. - L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Factura S,510116752,PT,Compras OBS,1
"ALIVANA-TÊXTEIS, LDA",TSHIRT SENHORA 50%CO ORG 50%CO REC GRS,621613.0,Sub Embal MN Tx Normal,V/ Factura,507738390,PT,Compras,0
PETRO AGRELA COMERCIO DE COMBUSTIVEIS LDA,Gasóleo para Pesados de Mercadorias 100% Ded.,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,503566454,PT,Compras OBS,0
"IMOFUNDOS - Soc. Gest. de Org. de Invest. Colectivo, SA",Renda de Imóvel,6261114.0,Renda Edificio MN-Isenta,V/ Factura S,720000130,PT,Compras OBS,0
PETRO AGRELA COMERCIO DE COMBUSTIVEIS LDA,Gasóleo para Pesados de Mercadorias 100% Ded.,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,503566454,PT,Compras OBS,0
PRIMIUS 2B INVESTIMENTOS IMOBILIÁRIOS E MOBILIÁRIOS SA,Serviços de Consultoria,6221213.0,Consultoria MN Tx Normal,V/ Factura S,509529003,PT,Compras OBS,0
PETRO AGRELA COMERCIO DE COMBUSTIVEIS LDA,Gasóleo para Pesados de Mercadorias 100% Ded.,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,503566454,PT,Compras OBS,0
PETRO AGRELA COMERCIO DE COMBUSTIVEIS LDA,Gasóleo para Pesados de Mercadorias 100% Ded.,62421413.0,Gasóleo  Pessado Mercadorias MN Tx Normal,V/ Factura S,503566454,PT,Compras OBS,0
"FROTCOM LUSITANA, LDA.",Vigilancia e Segurança - Iva Dedutivel,622313.0,Vigilância e Segurança MN Tx Normal,V/ Factura S,509584489,PT,Compras OBS,0
VGFASTER UNIPESSOAL LDA,TSHIRT SENHORA 100%CO ORG OCS,621113.0,Sub Corte -MN Tx Normal,V/ Factura,514768312,PT,Compras,0
PETALAS E PELICANOS - LDA,Confecções,621213.0,Sub Confecção - MN Tx Normal,V/ Nota de Crédito,515001325,PT,Compras,0
"JUNIUS - TÊXTEIS - UNIPESSOAL, LDA",Bordadores,621713.0,Sub Bord MN Tx Normal,V/ Nota de Crédito,506206076,PT,Compras,0
"JORACARSIL-INDUSTRIA DE PASSAMANARIAS, LDA.",APLICAÇÃO 1 PONTEIRA DE PLASTICO,312213.0,MS MN Tx Normal,V/ Factura,501836403,PT,Compras,0
"ENVICORTE - INDÚSTRIA TEXTIL, LDA",Transportes,6253113.0,Transp Mercad Normal MN Tx Normal,V/ Factura,505364182,PT,Compras,1
Fornecedor Compras a Dinheiro MN,Comunicação Correios -  Iva Dedutivel,6262314.0,Correio MN Isento,V/ Vd. Dinheiro,500077568,PT,Caixa,0
PAPELARIA EXPRESSO - PAULO ALEXANDRE M. S. CARVALHO,Material de Escritório - Iva Dedutivel,626713.0,"Limpeza, hig, conforto MN Tx Normal",V/ Factura S,188796452,PT,Compras OBS,0
"DHL EXPRESS PORTUGAL, LDA.",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,500731993,PT,Compras OBS,0
"PRIMEFIL - UNIPESSOAL, LDA",LINHA ELOFLEX 120T27,312113.0,MP MN Tx Normal,V/ Factura,509144225,PT,Compras,0
"ENVICORTE - INDÚSTRIA TEXTIL, LDA",COLAR ENTRETELA EM ROLO,621513.0,Sub Estamp MN Tx Normal,V/ Factura,505364182,PT,Compras,0
PAPELARIA EXPRESSO - PAULO ALEXANDRE M. S. CARVALHO,Material de Escritório - Iva Dedutivel,6233113.0,Mat. Escrit. MN - Tx Normal,V/ Factura S,188796452,PT,Compras OBS,0
"INTERTEK PORTUGAL - UNIPESSOAL, LDA",Trab. esp. testes laborais,626821213.0,Ensaios/Testes MN Tx Normal,V/ Factura,503473308,PT,Compras,0
MANUEL DUARTE AZEVEDO UNIPESSOAL LDA,Conservação e Reparação - Iva Dedutivel - Edificios,6226213.0,Cons Edf. e O. Const. MN Tx Normal,V/ Factura S,513817336,PT,Compras OBS,0
"BARCELTECNICA-MATERIAL ELECTRICO, SA.",Ferramentas e utensílios - Iva ded.,6231113.0,Ferra e Utens MN Tx Normal,V/ Factura S,503990612,PT,Compras OBS,0
Neurtek Instruments,Conservação e Reparação Eq. basico - IVA ded,62263123.0,Equip. Bás. Máquinas MC Tx Normal,V/ Factura S,B75231431,Outros,Compras OBS,1
"YKK PORTUGAL - ACESSÓRIOS PARA VESTUÁRIO, LDA.",Molas Babygrow YKK 0172222  SA14-W 14L OPL SPC  (DAZ14.003B,312213.0,MS MN Tx Normal,V/ Factura,501205012,PT,Compras,0
J P Z CARTONAGEM S A,CAIXA CARTAO CAN. DUPLO 60*40*40,312313.0,Embalagens MN Tx Normal,V/ Factura,504132091,PT,Compras,0
"CONTROL UNION PORTUGAL, LDA",CERTIFICAÇÕES GOTS,626821113.0,Certificações/Auditoria MN Tx Normal,V/ Factura,502479698,PT,Compras,0
PETALAS E PELICANOS - LDA,Embalagens,621613.0,Sub Embal MN Tx Normal,V/ Factura,515001325,PT,Compras,0
Fornecedor Compras a Dinheiro MN,Comunicação Correios -  Iva Dedutivel,6262314.0,Correio MN Isento,V/ Vd. Dinheiro,500077568,PT,Caixa,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.CARTAO COS68502,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
PAPELARIA EXPRESSO - PAULO ALEXANDRE M. S. CARVALHO,Material de Escritório - Iva Dedutivel,6233113.0,Mat. Escrit. MN - Tx Normal,V/ Factura S,188796452,PT,Compras OBS,0
"REALFIO-TEXTEIS, LDA.",Matérias Primas,312113.0,MP MN Tx Normal,V/ Factura,501131477,PT,Compras,0
"MOTORLINE ELECTROCELOS, S.A.",Conservação e Reparação - Iva Dedutivel - Edificios,6226213.0,Cons Edf. e O. Const. MN Tx Normal,V/ Factura S,503612871,PT,Compras OBS,0
"MEO - SERVIÇOS DE COMUNICAÇOES E MULTIMEDIA, SA.",Comunicação Telefone -  Iva Dedutivel,6262213.0,Internet MN Tx Normal,V/ Factura S,504615947,PT,Compras OBS,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.CARTAO COS68502,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
SEATEX S.R.L.,FITA BIADESIVA 3415 CLR.002 1524MM C2S X 100 (3415.002),3128223.0,Cust Adic MP MC Tx Normal,V/ Factura,07472270961,Outros,Compras,0
"YKK PORTUGAL - ACESSÓRIOS PARA VESTUÁRIO, LDA.","FECHO DE METAL PRATEADO NATULON N.5, FITA PES RECICLADA, C/",312213.0,MS MN Tx Normal,V/ Factura,501205012,PT,Compras,0
"MEO - SERVIÇOS DE COMUNICAÇOES E MULTIMEDIA, SA.",Comunicação Telefone -  Iva Dedutivel,6262213.0,Internet MN Tx Normal,V/ Factura S,504615947,PT,Compras OBS,0
"CHARGEURS - ENTRETELAS IBERICA, LDA",ENTRETELA REF. 311-313050,312113.0,MP MN Tx Normal,V/ Factura,502524286,PT,Compras,0
PC COMPONENTES Y MULTIMIEDIA SLU,Material Informático - Iva Dedutivel,6233223.0,Eq. Inf./ Software MC - Taxa Normal,V/ Factura S,B73347494,Outros,Compras OBS,0
JOAQUIM TORRES DE BRITO UNIPESSOAL LDA,Materiais para a produção,6231413.0,Mat Produção MN TX Normal,V/ Factura S,510303447,PT,Compras OBS,0
"ANGELO COUTO, C. RIBEIRO & L. CARVALHO, - S.R.O.C.",Honorários ROC - Iva Dedutivel,6224113.0,ROC MN Tx Normal,V/ Factura S,502584548,PT,Compras OBS,0
JOEL IZIDIO CARNEIRO NETO,Subcontratos de Outros Serviços,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura,290504015,PT,Compras,0
SEATEX S.R.L.,FITA BIADESIVA 3415 CLR.002 1524MM C2S X 100 (3415.002),312223.0,MS MC Tx Normal,V/ Factura,07472270961,Outros,Compras,0
"CLOTHIUS - TECELAGEM, SA",Tinturarias,621413.0,Sub Ting MN Tx Normal,V/ Nota de Crédito,510800599,PT,Compras,0
M. J. VENDEIRO S.A.,Gasóleo - Lig. Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,502964014,PT,Compras OBS,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Factura S,510418198,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Factura S,510418198,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
VILCOTEX TEXTEIS UNIPESSOAL LDA,TSHIRT SENHORA 100%CO ORG OCS,621613.0,Sub Embal MN Tx Normal,V/ Factura,514584696,PT,Compras,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.COMP.ESTAMP. AUX. XI COS98121,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
Fornecedor Compras a Dinheiro MN,Comunicação Correios -  Iva Dedutivel,6262314.0,Correio MN Isento,V/ Vd. Dinheiro,500077568,PT,Caixa,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421215.0,Gasóleo L Pass MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"EDENRED PORTUGAL, S.A.",Comissoes La Card - IVA ded.,62271310.0,Cartão Refeição - MN Tx Normal,V/ Factura S,501465804,PT,Compras OBS,0
"FEDEX EXPRESS PORTUGAL, UNIPESSOAL LDA",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,503629391,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421215.0,Gasóleo L Pass MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421215.0,Gasóleo L Pass MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
M. J. VENDEIRO S.A.,Gasóleo - Lig. Mercadorias,62421113.0,Gasóleo L Merc MN Base,V/ Factura S,502964014,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
"ENVICORTE - INDÚSTRIA TEXTIL, LDA",Cortes,621113.0,Sub Corte -MN Tx Normal,V/ Factura,505364182,PT,Compras,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Factura S,510418198,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",Gasoleo Ligeiros de  Mercadorias,62421115.0,Gasóleo L Merc MN Não Ded Tx Normal 50%,V/ Factura S,509577547,PT,Compras OBS,0
